user_id,age,gender,height_cm,weight_kg,bmi,goal,activity_level,equipment_access,sleep_hours,days_since_last_workout,weekly_workouts,completion_rate,recovery_score,recommended_workout,intensity_level,estimated_duration_min,estimated_calories,completed_workout
U2882,41,Female,158,45.7,18.3,Build Muscle,Intermediate,Mixed,4.8,7,6,0.95,81,Push,2,51,460,1
U2883,36,Male,171,72.8,24.9,Lose Weight,Advanced,Mixed,6.6,5,6,0.62,55,Cardio,3,36,263,1
U2884,18,Female,171,66.4,22.7,Gain Strength,Intermediate,Home,4.8,1,6,0.59,67,Lower Body,2,58,496,1
U2885,30,Male,172,80.2,27.1,Lose Weight,Intermediate,Gym,7.1,1,1,0.86,92,Cardio,2,44,387,1
U2886,23,Female,169,82.5,28.9,Build Muscle,Beginner,Home,7.6,5,6,0.72,57,Pull,1,64,568,1
U2887,28,Female,195,104.9,27.6,Improve Fitness,Beginner,Gym,8.9,10,5,0.78,100,Full Body,1,58,646,1
U2888,38,Male,191,66,18.1,Build Muscle,Beginner,Home,5.8,6,0,0.87,75,Upper Body,1,53,438,1
U2889,25,Female,176,92.9,30,Build Muscle,Advanced,Gym,7.1,2,1,0.56,68,Pull,3,70,663,1
U2890,20,Female,190,65.3,18.1,Improve Fitness,Advanced,Home,5.9,2,3,0.9,85,Full Body,3,45,403,1
U2891,45,Female,176,80.5,26,Lose Weight,Intermediate,Mixed,5.2,10,0,0.66,53,Full Body,2,47,369,0
U2892,43,Female,160,75.3,29.4,Build Muscle,Intermediate,Gym,6.5,10,6,0.52,72,Pull,2,60,464,1
U2893,37,Male,160,55.8,21.8,Build Muscle,Intermediate,Gym,8.7,4,3,0.59,51,Upper Body,2,46,438,1
U2894,18,Male,195,64.6,17,Improve Fitness,Beginner,Gym,7.1,7,3,0.62,50,Full Body,1,44,441,0
U2895,28,Female,192,108.7,29.5,Improve Fitness,Intermediate,Gym,7.8,10,1,0.71,92,Full Body,2,44,381,1
U2896,29,Female,186,94.4,27.3,Build Muscle,Beginner,Mixed,6.2,10,4,0.53,84,Pull,1,68,736,1
U2897,43,Female,161,67.9,26.2,Lose Weight,Intermediate,Gym,7.3,7,1,0.57,81,Cardio,2,37,286,1
U2898,44,Male,153,49.9,21.3,Build Muscle,Beginner,Gym,7,2,1,0.98,62,Pull,1,63,634,1
U2899,32,Male,153,41.9,17.9,Build Muscle,Beginner,Gym,5.9,1,3,0.9,75,Push,1,48,399,1
U2900,29,Female,184,81.3,24,Improve Fitness,Beginner,Home,6.5,4,5,0.81,59,Recovery,1,21,167,1
U2901,28,Female,169,73.7,25.8,Build Muscle,Intermediate,Gym,6.3,5,6,0.56,62,Push,2,70,635,1
U2902,36,Male,165,62.3,22.9,Gain Strength,Intermediate,Mixed,7,0,2,0.76,30,Upper Body,2,59,641,1
U2903,21,Female,194,79.4,21.1,Lose Weight,Intermediate,Gym,6.7,1,3,0.99,55,Full Body,2,56,432,1
U2904,44,Female,157,62.1,25.2,Gain Strength,Beginner,Mixed,8.7,10,5,0.48,77,Lower Body,1,40,351,1
U2905,20,Female,152,48.7,21.1,Build Muscle,Beginner,Home,6.5,10,3,0.58,61,Legs,1,59,439,0
U2906,24,Female,151,81.9,35.9,Improve Fitness,Intermediate,Home,8,9,0,0.92,79,Full Body,2,53,401,1
U2907,22,Female,182,59,17.8,Lose Weight,Intermediate,Gym,7.5,3,0,0.91,59,Cardio,2,33,374,1
U2908,33,Female,155,68.7,28.6,Lose Weight,Intermediate,Mixed,7.9,9,0,1,65,Recovery,2,21,216,1
U2909,30,Female,161,51.6,19.9,Lose Weight,Beginner,Mixed,6.7,7,1,0.98,44,Lower Body,1,46,379,1
U2910,27,Male,179,54.5,17,Lose Weight,Intermediate,Home,7.2,0,4,0.64,72,Cardio,2,49,560,1
U2911,29,Male,191,104,28.5,Build Muscle,Advanced,Home,6.5,3,3,0.38,100,Legs,3,63,528,1
U2912,34,Female,178,64.3,20.3,Lose Weight,Advanced,Gym,5.9,7,0,0.92,66,Cardio,3,41,341,1
U2913,30,Male,169,69.1,24.2,Build Muscle,Intermediate,Gym,7.6,10,5,0.92,66,Legs,2,61,497,1
U2914,43,Male,165,84.1,30.9,Gain Strength,Intermediate,Gym,4.8,3,0,0.86,59,Upper Body,2,43,447,1
U2915,44,Female,156,73.7,30.3,Lose Weight,Intermediate,Home,7.3,0,6,0.6,81,Cardio,2,31,303,1
U2916,28,Female,187,99,28.3,Improve Fitness,Intermediate,Home,7.8,0,5,0.53,64,Cardio,2,48,434,1
U2917,22,Female,174,74.2,24.5,Build Muscle,Beginner,Gym,7.1,4,1,0.85,41,Legs,1,54,393,1
U2918,27,Male,151,59.1,25.9,Lose Weight,Advanced,Gym,6.8,7,4,0.57,60,Full Body,3,48,460,1
U2919,40,Male,172,69.8,23.6,Build Muscle,Intermediate,Gym,4.5,2,2,0.59,58,Push,2,46,307,1
U2920,25,Female,152,61.7,26.7,Lose Weight,Intermediate,Gym,6.2,1,1,0.68,95,Cardio,2,46,511,1
U2921,45,Male,182,95.1,28.7,Improve Fitness,Beginner,Gym,8.1,6,3,0.63,80,Full Body,1,46,366,1
U2922,26,Female,190,84.8,23.5,Lose Weight,Intermediate,Gym,6.9,3,3,0.79,63,Cardio,2,45,475,1
U2923,45,Female,169,88,30.8,Build Muscle,Beginner,Gym,6.9,4,5,0.83,93,Legs,1,68,737,1
U2924,25,Female,154,68.3,28.8,Build Muscle,Beginner,Mixed,5.6,1,4,0.8,84,Push,1,65,678,1
U2925,37,Male,192,104,28.2,Lose Weight,Beginner,Gym,5.9,4,3,0.6,86,Recovery,1,22,231,1
U2926,37,Male,170,61.6,21.3,Gain Strength,Beginner,Home,6.8,9,1,1,71,Lower Body,1,49,334,1
U2927,19,Male,166,59,21.4,Build Muscle,Beginner,Home,6.1,8,0,0.78,52,Push,1,55,400,1
U2928,38,Male,178,74.5,23.5,Improve Fitness,Intermediate,Gym,7.5,7,0,0.95,82,Cardio,2,30,344,1
U2929,30,Female,156,52.3,21.5,Build Muscle,Intermediate,Gym,8.4,3,0,0.67,53,Push,2,69,491,1
U2930,42,Male,179,76.3,23.8,Build Muscle,Advanced,Home,8.7,0,3,0.75,72,Upper Body,3,59,554,1
U2931,34,Female,150,70.6,31.4,Lose Weight,Beginner,Home,5.5,3,3,0.49,47,Full Body,1,45,293,1
U2932,30,Male,164,70.2,26.1,Build Muscle,Intermediate,Gym,7.3,3,0,1,75,Upper Body,2,61,421,1
U2933,35,Female,191,83.2,22.8,Build Muscle,Beginner,Gym,7.1,5,1,0.74,46,Pull,1,53,450,1
U2934,37,Female,185,122.9,35.9,Lose Weight,Intermediate,Home,7.7,8,4,0.76,81,Cardio,2,46,392,1
U2935,21,Male,153,64.4,27.5,Improve Fitness,Intermediate,Gym,6.9,1,3,0.61,80,Cardio,2,50,374,1
U2936,24,Male,178,82.7,26.1,Lose Weight,Beginner,Mixed,6.2,7,0,0.98,76,Full Body,1,41,321,1
U2937,27,Male,172,81.7,27.6,Build Muscle,Intermediate,Gym,8.6,3,1,0.72,76,Pull,2,55,513,1
U2938,21,Female,193,103.9,27.9,Build Muscle,Beginner,Gym,6.3,3,0,0.73,73,Lower Body,1,45,379,1
U2939,30,Female,163,54.5,20.5,Gain Strength,Intermediate,Mixed,9.5,9,3,0.47,52,Legs,2,75,773,0
U2940,40,Male,167,83.7,30,Lose Weight,Intermediate,Gym,7.9,3,6,0.54,81,Full Body,2,52,563,1
U2941,39,Female,185,105.1,30.7,Lose Weight,Beginner,Home,7.1,3,2,1,46,Full Body,1,59,385,1
U2942,29,Male,180,88.8,27.4,Improve Fitness,Intermediate,Gym,8.4,2,0,0.88,68,Lower Body,2,65,613,1
U2943,37,Male,173,69.7,23.3,Gain Strength,Beginner,Gym,7.6,9,4,0.87,81,Upper Body,1,60,498,1
U2944,18,Male,188,102.1,28.9,Gain Strength,Beginner,Gym,6,1,5,0.68,57,Legs,1,55,586,1
U2945,38,Male,171,67,22.9,Build Muscle,Advanced,Gym,8.2,0,0,0.74,100,Push,3,47,322,1
U2946,36,Female,162,66.4,25.3,Lose Weight,Intermediate,Mixed,7.2,9,5,0.74,62,Full Body,2,47,425,1
U2947,38,Male,183,81.4,24.3,Improve Fitness,Intermediate,Gym,8.3,9,4,0.74,60,Full Body,2,44,299,1
U2948,39,Female,183,69,20.6,Build Muscle,Intermediate,Mixed,6.6,7,5,0.73,89,Pull,2,58,413,1
U2949,20,Male,158,47.2,18.9,Build Muscle,Beginner,Gym,6.7,6,6,0.75,44,Pull,1,65,691,1
U2950,22,Male,176,65,21,Build Muscle,Beginner,Home,6.4,9,1,0.58,74,Legs,1,47,407,1
U2951,18,Male,159,60.2,23.8,Build Muscle,Intermediate,Gym,6.5,9,5,0.8,97,Pull,2,62,527,1
U2952,32,Male,161,81.4,31.4,Lose Weight,Intermediate,Gym,5,4,4,0.82,69,Lower Body,2,53,546,1
U2953,26,Female,193,93.9,25.2,Lose Weight,Intermediate,Gym,6.7,10,3,0.74,74,Lower Body,2,47,357,1
U2954,31,Female,151,50.4,22.1,Lose Weight,Intermediate,Gym,6.1,7,3,0.64,75,Cardio,2,40,271,1
U2955,38,Female,194,101.6,27,Improve Fitness,Intermediate,Gym,8,9,0,0.63,76,Full Body,2,43,336,0
U2956,30,Male,179,91.3,28.5,Build Muscle,Beginner,Mixed,8.4,6,3,0.71,68,Upper Body,1,42,440,1
U2957,23,Female,172,74.8,25.3,Gain Strength,Intermediate,Mixed,5.8,7,6,0.69,83,Pull,2,56,577,1
U2958,20,Male,166,75,27.2,Gain Strength,Beginner,Gym,6.8,1,3,0.76,59,Upper Body,1,53,599,1
U2959,30,Female,177,86.2,27.5,Build Muscle,Beginner,Mixed,7,4,5,0.67,66,Lower Body,1,51,432,1
U2960,25,Male,182,80.2,24.2,Gain Strength,Intermediate,Gym,6.6,4,5,0.84,66,Legs,2,46,463,1
U2961,34,Male,155,75,31.2,Build Muscle,Beginner,Home,8.7,5,6,0.56,73,Full Body,1,45,431,1
U2962,45,Male,185,74.6,21.8,Build Muscle,Intermediate,Gym,6.7,10,0,1,67,Legs,2,69,584,1
U2963,20,Male,189,92.9,26,Gain Strength,Beginner,Gym,7.7,10,5,0.54,59,Push,1,61,560,0
U2964,26,Male,158,48.4,19.4,Lose Weight,Beginner,Home,6.1,0,1,0.21,80,Full Body,1,44,429,0
U2965,25,Male,195,125.9,33.1,Improve Fitness,Intermediate,Home,7.3,10,2,0.47,62,Full Body,2,46,331,0
U2966,35,Male,188,79.9,22.6,Build Muscle,Beginner,Gym,6,1,3,0.87,84,Lower Body,1,49,320,1
U2967,24,Male,166,54,19.6,Lose Weight,Advanced,Gym,7.9,0,3,0.99,100,Cardio,3,38,301,1
U2968,43,Female,185,123.2,36,Build Muscle,Beginner,Home,6.1,7,3,1,66,Pull,1,63,446,1
U2969,18,Female,151,50.2,22,Gain Strength,Advanced,Gym,7.5,9,5,0.62,77,Legs,3,55,549,1
U2970,40,Male,158,47.4,19,Gain Strength,Advanced,Mixed,6.8,5,4,0.95,71,Upper Body,3,47,521,1
U2971,41,Male,194,94.5,25.1,Improve Fitness,Beginner,Mixed,7.6,2,2,0.93,47,Upper Body,1,42,465,1
U2972,42,Male,170,78,27,Build Muscle,Intermediate,Mixed,6.8,7,3,0.75,87,Upper Body,2,48,453,1
U2973,25,Male,166,53.7,19.5,Improve Fitness,Beginner,Mixed,6,8,0,0.37,63,Upper Body,1,49,362,0
U2974,25,Female,194,113.3,30.1,Build Muscle,Intermediate,Gym,7,5,4,0.48,64,Lower Body,2,54,484,1
U2975,37,Male,156,44.5,18.3,Gain Strength,Intermediate,Mixed,5.9,8,1,0.79,54,Push,2,58,599,0
U2976,39,Male,155,70.2,29.2,Improve Fitness,Beginner,Home,7,5,4,0.74,67,Cardio,1,33,248,1
U2977,30,Female,153,64.8,27.7,Build Muscle,Intermediate,Gym,8,6,5,0.78,80,Upper Body,2,59,450,1
U2978,39,Female,167,65.8,23.6,Lose Weight,Beginner,Gym,7.7,3,5,0.66,72,Lower Body,1,50,498,1
U2979,19,Male,163,61.9,23.3,Lose Weight,Intermediate,Gym,6.6,8,5,0.6,79,Cardio,2,46,416,1
U2980,34,Male,184,101.6,30,Gain Strength,Beginner,Gym,8.4,9,3,0.49,91,Pull,1,65,583,1
U2981,27,Female,167,64.7,23.2,Build Muscle,Intermediate,Home,7.8,4,6,0.56,74,Lower Body,2,63,543,1
U2982,30,Female,168,72.8,25.8,Gain Strength,Beginner,Gym,5.5,5,4,0.83,92,Push,1,52,392,1
U2983,37,Female,190,85.9,23.8,Lose Weight,Advanced,Home,8.6,7,6,0.69,84,Full Body,3,56,622,1
U2984,33,Female,176,52.7,17,Gain Strength,Intermediate,Gym,9.5,7,4,0.99,67,Pull,2,67,653,1
U2985,21,Female,179,54.5,17,Improve Fitness,Beginner,Mixed,7.4,10,6,0.46,78,Full Body,1,60,506,1
U2986,23,Male,162,68.8,26.2,Build Muscle,Intermediate,Gym,6.1,0,1,0.92,84,Full Body,2,58,574,1
U2987,19,Male,164,76.9,28.6,Build Muscle,Advanced,Gym,7.1,10,6,0.47,86,Pull,3,55,448,1
U2988,21,Female,189,83.6,23.4,Lose Weight,Beginner,Home,5.6,3,1,0.96,100,Recovery,1,27,258,1
U2989,19,Male,195,92.4,24.3,Lose Weight,Beginner,Home,9.5,0,1,0.74,66,Cardio,1,33,258,1
U2990,43,Female,186,75.8,21.9,Build Muscle,Intermediate,Gym,8.9,2,0,0.58,83,Legs,2,60,616,1
U2991,18,Female,170,64.2,22.2,Build Muscle,Intermediate,Gym,6.6,2,1,0.91,66,Lower Body,2,49,421,1
U2992,40,Female,165,62.1,22.8,Gain Strength,Advanced,Gym,8.3,5,6,1,81,Lower Body,3,53,346,1
U2993,33,Female,184,73.5,21.7,Lose Weight,Intermediate,Mixed,6.5,3,1,0.73,76,Full Body,2,46,455,1
U2994,31,Male,151,46.5,20.4,Lose Weight,Intermediate,Mixed,7.9,6,4,0.74,46,Cardio,2,43,311,1
U2995,36,Female,173,61.7,20.6,Improve Fitness,Intermediate,Gym,6.5,7,6,0.71,100,Cardio,2,50,351,1
U2996,19,Male,163,67.8,25.5,Lose Weight,Beginner,Gym,6.2,0,3,0.76,66,Full Body,1,43,419,1
U2997,39,Male,193,96.5,25.9,Gain Strength,Intermediate,Home,7.7,1,5,0.94,71,Legs,2,45,298,1
U2998,20,Male,161,81.4,31.4,Improve Fitness,Beginner,Gym,8.1,8,1,0.59,100,Lower Body,1,54,561,1
U2999,28,Female,189,92.5,25.9,Lose Weight,Intermediate,Gym,6.2,7,6,1,100,Cardio,2,31,281,1
U3000,40,Male,155,58.6,24.4,Improve Fitness,Beginner,Mixed,6.5,8,0,0.69,82,Recovery,1,28,285,1
U3001,26,Female,176,92.6,29.9,Build Muscle,Intermediate,Mixed,7.7,0,5,0.74,94,Legs,2,53,440,1
U3002,24,Female,185,79.4,23.2,Lose Weight,Beginner,Gym,8.2,8,2,0.67,78,Cardio,1,49,508,1
U3003,19,Female,155,57.7,24,Build Muscle,Intermediate,Gym,7,7,1,0.65,92,Legs,2,64,670,1
U3004,22,Female,193,79.7,21.4,Gain Strength,Intermediate,Home,6.3,4,0,1,86,Legs,2,65,433,1
U3005,30,Female,184,57.6,17,Lose Weight,Intermediate,Gym,6.5,10,3,0.39,57,Cardio,2,48,437,0
U3006,21,Male,166,46.8,17,Build Muscle,Intermediate,Gym,6.9,5,5,0.51,72,Upper Body,2,42,389,1
U3007,26,Male,183,59.3,17.7,Lose Weight,Advanced,Gym,7.2,0,5,0.65,94,Full Body,3,43,419,1
U3008,41,Male,180,98.5,30.4,Gain Strength,Beginner,Gym,8,6,4,0.66,100,Legs,1,49,419,1
U3009,39,Male,170,52,18,Improve Fitness,Beginner,Mixed,5.6,9,0,0.7,100,Full Body,1,43,435,1
U3010,18,Female,153,55.5,23.7,Build Muscle,Intermediate,Home,6.9,2,5,0.46,86,Upper Body,2,61,585,1
U3011,33,Female,189,101.8,28.5,Gain Strength,Intermediate,Home,8,10,5,0.61,61,Upper Body,2,59,674,1
U3012,41,Female,166,52.6,19.1,Gain Strength,Beginner,Gym,7.2,10,5,0.53,54,Upper Body,1,52,367,0
U3013,42,Male,178,71.9,22.7,Build Muscle,Advanced,Home,6.6,5,0,0.62,78,Full Body,3,54,564,1
U3014,43,Female,186,85.8,24.8,Gain Strength,Intermediate,Gym,6.8,8,0,0.75,57,Upper Body,2,64,674,0
U3015,32,Female,188,88,24.9,Gain Strength,Intermediate,Gym,7.3,9,5,0.45,86,Pull,2,64,483,1
U3016,44,Female,182,68.9,20.8,Lose Weight,Beginner,Gym,7.2,5,3,0.93,85,Cardio,1,30,222,1
U3017,29,Male,170,71.1,24.6,Build Muscle,Beginner,Home,6.7,1,0,0.89,82,Push,1,70,542,1
U3018,39,Female,182,72.5,21.9,Lose Weight,Intermediate,Home,6.2,9,1,0.35,74,Lower Body,2,61,460,0
U3019,44,Female,194,91.1,24.2,Build Muscle,Beginner,Mixed,8.3,8,0,0.78,92,Lower Body,1,51,488,1
U3020,33,Male,150,48.6,21.6,Build Muscle,Beginner,Gym,8.4,2,6,0.62,83,Legs,1,49,515,1
U3021,33,Female,188,65,18.4,Gain Strength,Beginner,Gym,7.4,0,2,0.36,67,Push,1,60,532,1
U3022,43,Male,155,63.2,26.3,Build Muscle,Beginner,Gym,6.5,5,4,0.53,84,Push,1,64,614,1
U3023,34,Female,187,84.3,24.1,Improve Fitness,Intermediate,Mixed,6.6,5,2,0.73,100,Full Body,2,49,543,1
U3024,22,Male,176,90.8,29.3,Improve Fitness,Advanced,Home,8.4,9,3,0.8,74,Full Body,3,42,461,1
U3025,34,Male,157,41.9,17,Build Muscle,Beginner,Mixed,6.4,4,6,0.63,43,Pull,1,48,410,1
U3026,43,Female,158,48.9,19.6,Gain Strength,Intermediate,Gym,4.9,0,6,0.71,84,Legs,2,45,315,1
U3027,19,Male,195,110.7,29.1,Build Muscle,Intermediate,Gym,7.6,3,0,0.55,43,Push,2,67,615,1
U3028,38,Male,168,48.3,17.1,Build Muscle,Advanced,Gym,5.7,3,6,0.56,69,Push,3,47,421,1
U3029,45,Male,185,69.1,20.2,Improve Fitness,Intermediate,Home,7.5,6,3,0.68,72,Full Body,2,59,451,1
U3030,31,Female,195,111.4,29.3,Gain Strength,Beginner,Mixed,5.8,2,5,0.8,71,Lower Body,1,56,561,1
U3031,30,Female,187,80.8,23.1,Build Muscle,Advanced,Mixed,8.1,9,2,0.88,57,Pull,3,50,437,1
U3032,19,Female,159,59.9,23.7,Build Muscle,Beginner,Gym,7.4,10,1,0.67,80,Lower Body,1,46,498,1
U3033,30,Female,168,72.5,25.7,Build Muscle,Beginner,Mixed,9.1,7,4,0.44,70,Pull,1,60,611,1
U3034,18,Male,159,52.3,20.7,Build Muscle,Advanced,Gym,7.8,8,1,0.43,77,Lower Body,3,47,499,0
U3035,26,Female,190,79.1,21.9,Gain Strength,Intermediate,Gym,6.3,6,1,0.46,65,Push,2,65,505,0
U3036,24,Female,183,97.5,29.1,Lose Weight,Intermediate,Gym,7.1,2,6,0.83,96,Full Body,2,57,572,1
U3037,43,Female,152,59.1,25.6,Gain Strength,Advanced,Gym,6.5,5,2,0.8,63,Lower Body,3,43,301,1
U3038,33,Male,173,67,22.4,Gain Strength,Beginner,Home,5.4,4,3,0.89,66,Lower Body,1,52,496,1
U3039,27,Female,182,83.8,25.3,Gain Strength,Advanced,Home,6,6,3,0.8,60,Upper Body,3,62,490,1
U3040,37,Female,172,70.7,23.9,Lose Weight,Advanced,Gym,8.1,0,5,0.86,71,Lower Body,3,61,653,1
U3041,23,Female,167,47.7,17.1,Build Muscle,Beginner,Home,9.5,9,2,1,82,Push,1,52,518,1
U3042,25,Female,155,51.2,21.3,Improve Fitness,Beginner,Gym,7,3,2,0.62,90,Cardio,1,40,263,1
U3043,21,Female,163,68,25.6,Build Muscle,Beginner,Mixed,6.2,5,3,0.64,88,Legs,1,50,440,1
U3044,28,Female,173,93.4,31.2,Lose Weight,Intermediate,Gym,8.8,9,5,0.86,68,Lower Body,2,51,580,1
U3045,18,Female,170,49.1,17,Improve Fitness,Beginner,Home,7.4,2,4,0.72,74,Upper Body,1,49,455,1
U3046,37,Female,160,63.2,24.7,Gain Strength,Beginner,Mixed,5.6,5,1,0.82,81,Upper Body,1,64,439,1
U3047,38,Female,156,66.7,27.4,Improve Fitness,Intermediate,Home,8.1,1,2,0.83,65,Lower Body,2,41,431,1
U3048,19,Male,180,78.4,24.2,Lose Weight,Intermediate,Mixed,7.2,7,1,0.74,86,Cardio,2,39,287,1
U3049,20,Male,168,76.8,27.2,Improve Fitness,Beginner,Home,9.4,2,4,1,73,Full Body,1,49,379,1
U3050,23,Male,185,58.2,17,Improve Fitness,Beginner,Mixed,8.5,2,2,0.62,59,Cardio,1,48,457,1
U3051,26,Male,158,56.9,22.8,Gain Strength,Intermediate,Mixed,6.6,5,2,0.83,48,Legs,2,48,384,1
U3052,41,Male,166,55.1,20,Gain Strength,Intermediate,Gym,7.5,3,1,0.83,81,Legs,2,58,520,1
U3053,27,Male,157,52.3,21.2,Gain Strength,Beginner,Home,6,9,0,0.63,75,Lower Body,1,58,626,0
U3054,35,Male,160,78.6,30.7,Lose Weight,Advanced,Gym,4.8,8,5,0.68,52,Full Body,3,52,379,1
U3055,21,Male,193,65.6,17.6,Lose Weight,Intermediate,Gym,8.2,1,5,0.82,78,Cardio,2,42,474,1
U3056,25,Female,190,102.5,28.4,Lose Weight,Beginner,Gym,6.6,1,3,0.64,100,Cardio,1,47,484,1
U3057,27,Male,170,67.9,23.5,Gain Strength,Beginner,Gym,7.9,3,6,0.72,44,Push,1,63,433,1
U3058,34,Female,175,52.1,17,Build Muscle,Intermediate,Gym,6.5,5,6,0.91,83,Upper Body,2,52,532,1
U3059,21,Female,151,64.5,28.3,Gain Strength,Intermediate,Mixed,6,8,5,1,57,Push,2,45,377,1
U3060,42,Male,153,59.5,25.4,Lose Weight,Advanced,Gym,7.1,5,4,0.69,92,Full Body,3,52,373,1
U3061,42,Male,163,57.1,21.5,Gain Strength,Beginner,Gym,5.6,10,2,0.72,66,Legs,1,53,492,0
U3062,24,Male,161,93.3,36,Build Muscle,Beginner,Gym,7.8,6,2,0.65,56,Lower Body,1,57,425,1
U3063,38,Male,165,46.3,17,Lose Weight,Intermediate,Gym,6,9,3,0.74,93,Cardio,2,47,369,1
U3064,28,Male,163,77.6,29.2,Lose Weight,Beginner,Home,7.4,6,6,0.66,76,Cardio,1,39,350,1
U3065,35,Male,185,76.3,22.3,Gain Strength,Beginner,Mixed,9,10,1,0.69,70,Push,1,46,357,1
U3066,29,Female,176,52.7,17,Lose Weight,Intermediate,Gym,6.9,7,5,0.87,55,Cardio,2,37,282,1
U3067,32,Female,172,63,21.3,Improve Fitness,Intermediate,Gym,8,0,0,0.45,87,Full Body,2,56,434,1
U3068,20,Female,178,70.7,22.3,Build Muscle,Beginner,Gym,6.7,3,5,0.52,77,Pull,1,57,480,1
U3069,18,Male,174,105.4,34.8,Build Muscle,Intermediate,Gym,8,0,6,0.56,89,Pull,2,56,571,1
U3070,34,Male,174,70.2,23.2,Lose Weight,Beginner,Mixed,8.6,3,3,0.87,30,Full Body,1,46,456,1
U3071,26,Female,186,70.2,20.3,Lose Weight,Beginner,Gym,8.1,0,1,0.75,56,Recovery,1,22,228,1
U3072,25,Female,187,76.2,21.8,Lose Weight,Beginner,Gym,5,1,5,0.7,100,Lower Body,1,51,499,1
U3073,45,Male,187,97.6,27.9,Build Muscle,Intermediate,Gym,9.5,9,1,0.88,87,Pull,2,62,530,1
U3074,40,Female,151,74.8,32.8,Build Muscle,Intermediate,Home,7.5,8,2,0.69,87,Push,2,45,402,1
U3075,36,Female,195,116.4,30.6,Gain Strength,Beginner,Home,6.6,4,6,0.59,74,Push,1,64,521,1
U3076,22,Male,194,105.4,28,Lose Weight,Intermediate,Mixed,8,6,1,0.46,100,Full Body,2,40,432,1
U3077,38,Female,163,57.9,21.8,Build Muscle,Intermediate,Home,6.8,4,5,0.56,100,Upper Body,2,53,400,1
U3078,25,Male,177,79.9,25.5,Build Muscle,Intermediate,Home,6.2,1,5,0.88,83,Full Body,2,42,299,1
U3079,40,Female,190,85.6,23.7,Gain Strength,Beginner,Mixed,8,3,0,0.57,64,Lower Body,1,45,433,1
U3080,38,Male,170,49.1,17,Gain Strength,Intermediate,Home,5.6,8,1,1,96,Legs,2,67,656,1
U3081,36,Male,192,91.4,24.8,Build Muscle,Advanced,Gym,8.9,5,3,0.69,68,Pull,3,55,600,1
U3082,41,Male,183,82.7,24.7,Improve Fitness,Advanced,Mixed,7,10,4,0.68,89,Upper Body,3,43,492,1
U3083,21,Male,169,71.7,25.1,Improve Fitness,Beginner,Gym,7.9,10,0,0.91,77,Recovery,1,27,274,1
U3084,27,Female,163,54.2,20.4,Improve Fitness,Intermediate,Home,5.6,8,6,0.75,69,Upper Body,2,55,511,1
U3085,44,Female,179,79.8,24.9,Build Muscle,Intermediate,Home,7.1,1,5,1,52,Push,2,48,486,1
U3086,35,Male,185,58.2,17,Improve Fitness,Intermediate,Gym,7.5,9,4,0.65,76,Full Body,2,53,440,1
U3087,41,Male,185,92.4,27,Improve Fitness,Intermediate,Home,8.5,5,3,0.45,63,Full Body,2,56,596,1
U3088,24,Female,150,59.2,26.3,Gain Strength,Intermediate,Mixed,7.9,0,3,1,86,Push,2,69,707,1
U3089,31,Female,187,85,24.3,Build Muscle,Beginner,Mixed,6.1,0,4,0.62,63,Full Body,1,56,557,1
U3090,33,Female,184,92.4,27.3,Lose Weight,Beginner,Home,7.4,9,3,0.48,65,Cardio,1,39,279,1
U3091,33,Female,173,84.4,28.2,Gain Strength,Beginner,Home,7.5,2,4,0.82,77,Push,1,63,470,1
U3092,28,Male,159,79.1,31.3,Build Muscle,Beginner,Gym,7.4,9,1,0.65,58,Push,1,56,426,1
U3093,18,Male,179,81.7,25.5,Gain Strength,Intermediate,Home,4.5,0,5,0.69,68,Pull,2,55,432,1
U3094,30,Female,173,56.3,18.8,Build Muscle,Beginner,Home,6.1,7,6,0.87,75,Upper Body,1,64,608,1
U3095,24,Male,158,62.2,24.9,Lose Weight,Beginner,Mixed,7.4,2,1,0.74,90,Full Body,1,45,323,1
U3096,43,Male,181,81.9,25,Gain Strength,Beginner,Home,5.5,3,0,1,77,Push,1,45,324,1
U3097,24,Female,152,50.8,22,Build Muscle,Beginner,Gym,5.7,3,1,0.79,70,Lower Body,1,56,422,1
U3098,26,Female,175,95.2,31.1,Lose Weight,Advanced,Gym,6.7,10,3,0.57,85,Lower Body,3,56,588,1
U3099,38,Female,193,105.8,28.4,Gain Strength,Intermediate,Gym,7.3,10,3,0.84,71,Legs,2,54,575,1
U3100,22,Male,173,76.3,25.5,Lose Weight,Intermediate,Home,8.4,7,4,0.83,69,Full Body,2,40,424,1
U3101,24,Female,183,101.1,30.2,Lose Weight,Intermediate,Gym,4.5,2,4,1,46,Recovery,2,26,287,1
U3102,32,Male,193,81.6,21.9,Build Muscle,Intermediate,Gym,7.1,2,0,0.69,87,Legs,2,56,554,1
U3103,41,Male,158,50.2,20.1,Build Muscle,Beginner,Gym,7.4,10,4,0.62,76,Pull,1,52,460,1
U3104,45,Female,186,83.7,24.2,Lose Weight,Intermediate,Gym,7.2,8,4,0.62,64,Cardio,2,30,323,1
U3105,30,Male,159,65,25.7,Build Muscle,Beginner,Home,8.1,3,5,0.61,58,Legs,1,64,523,1
U3106,37,Female,150,61,27.1,Build Muscle,Intermediate,Gym,7.1,4,3,0.87,58,Pull,2,46,306,1
U3107,22,Male,151,38.8,17,Gain Strength,Intermediate,Mixed,6.5,3,3,0.58,70,Upper Body,2,65,489,1
